t,alpha,w,h,ring,horns,eyes,copy,drain,line,tilt,turn,squash,wink,horn_lag,frame
2400,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.310078,0.000000,-2.830365,-0.062897,1.000000,0.000000,-0.903958,172
2404,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.308527,0.000000,-2.557910,-0.056842,1.000000,0.000000,-1.059612,173
2408,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.306977,0.000000,-2.304000,-0.051200,1.000000,0.000000,-1.203250,173
2412,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.305426,0.000000,-2.067859,-0.045952,1.000000,0.000000,-1.335633,174
2416,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.303876,0.000000,-1.848736,-0.041083,1.000000,0.000000,-1.457514,174
2420,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.302326,0.000000,-1.645901,-0.036576,1.000000,0.000000,-1.569637,175
2424,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.300775,0.000000,-1.458647,-0.032414,1.000000,0.000000,-1.672743,175
2428,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.299225,0.000000,-1.286282,-0.028584,1.000000,0.000000,-1.610482,176
2432,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.297674,0.000000,-1.128135,-0.025070,1.000000,0.000000,-1.499132,176
2436,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.296124,0.000000,-0.983548,-0.021857,1.000000,0.000000,-1.392519,177
2440,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.294574,0.000000,-0.851878,-0.018931,1.000000,0.000000,-1.290499,177
2444,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.293023,0.000000,-0.732492,-0.016278,1.000000,0.000000,-1.192938,178
2448,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.291473,0.000000,-0.624770,-0.013884,1.000000,0.000000,-1.099716,178
2452,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.289922,0.000000,-0.528101,-0.011736,1.000000,0.000000,-1.010724,179
2456,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.288372,0.000000,-0.441882,-0.009820,1.000000,0.000000,-0.925864,179
2460,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.286822,0.000000,-0.365514,-0.008123,1.000000,0.000000,-0.845046,180
2464,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.285271,0.000000,-0.298407,-0.006631,1.000000,0.000000,-0.768193,180
2468,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.283721,0.000000,-0.239972,-0.005333,1.000000,0.000000,-0.695236,181
2472,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.282171,0.000000,-0.189624,-0.004214,1.000000,0.000000,-0.626115,181
2476,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.280620,0.000000,-0.146779,-0.003262,1.000000,0.000000,-0.560778,182
2480,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.279070,0.000000,-0.110850,-0.002463,1.000000,0.000000,-0.499185,182
2484,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.277519,0.000000,-0.081252,-0.001806,1.000000,0.000000,-0.441302,183
2488,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.275969,0.000000,-0.057394,-0.001275,1.000000,0.000000,-0.387105,183
2492,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.274419,0.000000,-0.038681,-0.000860,1.000000,0.000000,-0.336578,184
2496,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.272868,0.000000,-0.024513,-0.000545,1.000000,0.000000,-0.289714,184
2500,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.271318,0.000000,-0.014280,-0.000317,1.000000,0.000000,-0.246515,185
2504,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.269767,0.000000,-0.007362,-0.000164,1.000000,0.000000,-0.206994,185
2508,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.268217,0.000000,-0.003128,-0.000070,1.000000,0.000000,-0.171171,186
2512,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.266667,0.000000,-0.000934,-0.000021,1.000000,0.000000,-0.139076,186
2516,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.265116,0.000000,-0.000118,-0.000003,1.000000,0.000000,-0.110752,187
2520,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.263566,0.000000,0.000000,0.000000,1.000000,0.000000,-0.086250,187
2524,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.262016,0.000000,0.000000,0.000000,1.000000,0.000000,-0.065569,188
2528,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.260465,0.000000,0.000000,0.000000,1.000000,0.000000,-0.048449,0
2532,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.258915,0.000000,0.000000,0.000000,1.000000,0.000000,-0.034569,0
2536,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.257364,0.000000,0.000000,0.000000,1.000000,0.000000,-0.023600,0
2540,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.255814,0.000000,0.000000,0.000000,1.000000,0.000000,-0.015214,0
2544,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.254264,0.000000,0.000000,0.000000,1.000000,0.000000,-0.009077,0
2548,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.252713,0.000000,0.000000,0.000000,1.000000,0.000000,-0.004848,0
2552,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.251163,0.000000,0.000000,0.000000,1.000000,0.000000,-0.002184,0
2556,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.249612,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000730,0
2560,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.248062,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000126,0
2564,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.246512,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000001,0
2568,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.244961,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2572,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.243411,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2576,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.241860,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2580,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.240310,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2584,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.238760,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2588,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.237209,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2592,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.235659,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2596,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.234109,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2600,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.232558,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2604,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.231008,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2608,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.229457,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2612,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.227907,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2616,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.226357,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2620,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.224806,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2624,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.223256,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2628,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.221705,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2632,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.220155,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2636,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.218605,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2640,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.217054,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2644,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.215504,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2648,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.213953,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2652,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.212403,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2656,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.210853,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2660,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.209302,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2664,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.207752,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2668,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.206202,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2672,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.204651,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2676,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.203101,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2680,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.201550,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2684,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2688,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.198450,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2692,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.196899,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2696,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.195349,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2700,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.193798,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2704,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.192248,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2708,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.190698,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2712,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.189147,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2716,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.187597,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2720,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.186047,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2724,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.184496,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2728,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.182946,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2732,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.181395,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2736,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.179845,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2740,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.178295,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2744,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.176744,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2748,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.175194,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2752,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.173643,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2756,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.172093,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2760,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.170543,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2764,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.168992,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2768,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.167442,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2772,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.165891,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2776,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.164341,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2780,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.162791,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2784,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.161240,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2788,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.159690,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2792,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.158140,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2796,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.156589,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2800,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.155039,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2804,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.153488,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2808,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.151938,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2812,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.150388,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2816,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.148837,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2820,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.147287,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2824,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.145736,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2828,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.144186,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2832,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.142636,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2836,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.141085,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2840,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.139535,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2844,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.137984,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2848,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.136434,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2852,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.134884,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2856,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.133333,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2860,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.131783,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2864,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.130233,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2868,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.128682,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2872,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.127132,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2876,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.125581,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2880,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.124031,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2884,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.122481,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2888,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.120930,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2892,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.119380,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2896,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.117829,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2900,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.116279,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2904,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.114729,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2908,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.113178,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2912,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.111628,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2916,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.110078,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2920,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.108527,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2924,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.106977,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2928,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.105426,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2932,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.103876,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2936,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.102326,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2940,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.100775,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2944,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.099225,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2948,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.097674,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2952,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.096124,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2956,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.094574,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2960,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.093023,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2964,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.091473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2968,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.089922,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2972,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.088372,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2976,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.086822,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2980,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.085271,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2984,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.083721,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2988,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.082171,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2992,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.080620,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
2996,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.079070,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3000,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.077519,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3004,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.075969,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3008,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.074419,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3012,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.072868,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3016,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.071318,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3020,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.069767,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3024,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.068217,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3028,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.066667,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0
3032,1.000000,308,76,1.000000,1.000000,0.999776,1.000000,0.065116,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,189
3036,1.000000,308,76,1.000000,1.000000,0.997962,1.000000,0.063566,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,189
3040,1.000000,308,76,1.000000,1.000000,0.994269,1.000000,0.062016,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,190
3044,1.000000,308,76,1.000000,1.000000,0.988624,1.000000,0.060465,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,190
3048,1.000000,308,76,1.000000,1.000000,0.980956,1.000000,0.058915,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,191
3052,1.000000,308,76,1.000000,1.000000,0.971188,1.000000,0.057364,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,191
3056,1.000000,308,76,1.000000,1.000000,0.959244,1.000000,0.055814,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,192
3060,1.000000,308,76,1.000000,1.000000,0.945045,1.000000,0.054264,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,192
3064,1.000000,308,76,1.000000,1.000000,0.928512,1.000000,0.052713,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,193
3068,1.000000,308,76,1.000000,1.000000,0.909566,1.000000,0.051163,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,193
3072,1.000000,308,76,1.000000,1.000000,0.888131,1.000000,0.049612,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,194
3076,1.000000,308,76,1.000000,0.999944,0.864133,1.000000,0.048062,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,194
3080,1.000000,308,76,1.000000,0.998589,0.837503,1.000000,0.046512,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,195
3084,1.000000,308,76,1.000000,0.995372,0.808179,1.000000,0.044961,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,195
3088,1.000000,308,76,1.000000,0.990222,0.776113,1.000000,0.043411,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,196
3092,1.000000,308,76,1.000000,0.983067,0.741267,1.000000,0.041860,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,196
3096,1.000000,308,76,1.000000,0.973831,0.703627,1.000000,0.040310,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,197
3100,1.000000,308,76,1.000000,0.962439,0.663200,1.000000,0.038760,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,197
3104,1.000000,308,76,1.000000,0.948811,0.620025,1.000000,0.037209,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,198
3108,1.000000,308,76,1.000000,0.932868,0.574182,1.000000,0.035659,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,198
3112,1.000000,308,76,1.000000,0.914533,0.525793,1.000000,0.034109,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,199
3116,1.000000,308,76,1.000000,0.893728,0.475035,1.000000,0.032558,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,199
3120,1.000000,308,76,1.000000,0.870377,0.422149,1.000000,0.031008,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,200
3124,1.000000,308,76,1.000000,0.844410,0.367442,1.000000,0.029457,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,200
3128,1.000000,308,76,1.000000,0.815765,0.311292,1.000000,0.027907,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,201
3132,1.000000,308,76,1.000000,0.784389,0.254153,1.000000,0.026357,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,201
3136,1.000000,308,76,1.000000,0.750240,0.196546,1.000000,0.024806,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,202
3140,1.000000,308,76,1.000000,0.713299,0.139055,1.000000,0.023256,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,202
3144,1.000000,308,76,1.000000,0.673566,0.082305,1.000000,0.021705,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,203
3148,1.000000,308,76,1.000000,0.631073,0.026950,1.000000,0.020155,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,203
3152,1.000000,308,76,1.000000,0.585887,0.000000,1.000000,0.018605,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,204
3156,1.000000,308,76,1.000000,0.538120,0.000000,1.000000,0.017054,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,204
3160,1.000000,308,76,1.000000,0.487935,0.000000,1.000000,0.015504,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,205
3164,1.000000,308,76,1.000000,0.435555,0.000000,1.000000,0.013953,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,205
3168,1.000000,308,76,1.000000,0.381270,0.000000,1.000000,0.012403,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,206
3172,1.000000,308,76,1.000000,0.325441,0.000000,1.000000,0.010853,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,206
3176,1.000000,308,76,1.000000,0.268503,0.000000,1.000000,0.009302,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,207
3180,1.000000,308,76,1.000000,0.210961,0.000000,1.000000,0.007752,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,207
3184,1.000000,308,76,1.000000,0.153383,0.000000,1.000000,0.006202,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,208
3188,1.000000,308,76,1.000000,0.096387,0.000000,1.000000,0.004651,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,208
3192,1.000000,308,76,1.000000,0.040622,0.000000,1.000000,0.003101,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,209
3196,1.000000,308,76,1.000000,0.000000,0.000000,1.000000,0.001550,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,209
