t,alpha,w,h,ring,horns,eyes,copy,drain,line,tilt,turn,squash,wink,shut,horn_lag,frame
3004,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.075969,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3008,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.074419,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3012,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.072868,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3016,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.071318,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3020,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.069767,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3024,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.068217,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3028,1.000000,308,76,1.000000,1.000000,1.000000,1.000000,0.066667,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3032,1.000000,308,76,1.000000,1.000000,0.999776,1.000000,0.065116,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,227
3036,1.000000,308,76,1.000000,1.000000,0.997962,1.000000,0.063566,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,227
3040,1.000000,308,76,1.000000,1.000000,0.994269,1.000000,0.062016,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,228
3044,1.000000,308,76,1.000000,1.000000,0.988624,1.000000,0.060465,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,228
3048,1.000000,308,76,1.000000,1.000000,0.980956,1.000000,0.058915,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,229
3052,1.000000,308,76,1.000000,1.000000,0.971188,1.000000,0.057364,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,229
3056,1.000000,308,76,1.000000,1.000000,0.959244,1.000000,0.055814,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,230
3060,1.000000,308,76,1.000000,1.000000,0.945045,1.000000,0.054264,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,230
3064,1.000000,308,76,1.000000,1.000000,0.928512,1.000000,0.052713,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,231
3068,1.000000,308,76,1.000000,1.000000,0.909566,1.000000,0.051163,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,231
3072,1.000000,308,76,1.000000,1.000000,0.888131,1.000000,0.049612,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,232
3076,1.000000,308,76,1.000000,0.999944,0.864133,1.000000,0.048062,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,232
3080,1.000000,308,76,1.000000,0.998589,0.837503,1.000000,0.046512,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,233
3084,1.000000,308,76,1.000000,0.995372,0.808179,1.000000,0.044961,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,233
3088,1.000000,308,76,1.000000,0.990222,0.776113,1.000000,0.043411,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,234
3092,1.000000,308,76,1.000000,0.983067,0.741267,1.000000,0.041860,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,234
3096,1.000000,308,76,1.000000,0.973831,0.703627,1.000000,0.040310,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,235
3100,1.000000,308,76,1.000000,0.962439,0.663200,1.000000,0.038760,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,235
3104,1.000000,308,76,1.000000,0.948811,0.620025,1.000000,0.037209,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,236
3108,1.000000,308,76,1.000000,0.932868,0.574182,1.000000,0.035659,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,236
3112,1.000000,308,76,1.000000,0.914533,0.525793,1.000000,0.034109,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,237
3116,1.000000,308,76,1.000000,0.893728,0.475035,1.000000,0.032558,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,237
3120,1.000000,308,76,1.000000,0.870377,0.422149,1.000000,0.031008,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,238
3124,1.000000,308,76,1.000000,0.844410,0.367442,1.000000,0.029457,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,238
3128,1.000000,308,76,1.000000,0.815765,0.311292,1.000000,0.027907,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,239
3132,1.000000,308,76,1.000000,0.784389,0.254153,1.000000,0.026357,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,239
3136,1.000000,308,76,1.000000,0.750240,0.196546,1.000000,0.024806,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,240
3140,1.000000,308,76,1.000000,0.713299,0.139055,1.000000,0.023256,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,240
3144,1.000000,308,76,1.000000,0.673566,0.082305,1.000000,0.021705,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,241
3148,1.000000,308,76,1.000000,0.631073,0.026950,1.000000,0.020155,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,241
3152,1.000000,308,76,1.000000,0.585887,0.000000,1.000000,0.018605,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,242
3156,1.000000,308,76,1.000000,0.538120,0.000000,1.000000,0.017054,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,242
3160,1.000000,308,76,1.000000,0.487935,0.000000,1.000000,0.015504,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,243
3164,1.000000,308,76,1.000000,0.435555,0.000000,1.000000,0.013953,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,243
3168,1.000000,308,76,1.000000,0.381270,0.000000,1.000000,0.012403,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,244
3172,1.000000,308,76,1.000000,0.325441,0.000000,1.000000,0.010853,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,244
3176,1.000000,308,76,1.000000,0.268503,0.000000,1.000000,0.009302,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,245
3180,1.000000,308,76,1.000000,0.210961,0.000000,1.000000,0.007752,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,245
3184,1.000000,308,76,1.000000,0.153383,0.000000,1.000000,0.006202,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,246
3188,1.000000,308,76,1.000000,0.096387,0.000000,1.000000,0.004651,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,246
3192,1.000000,308,76,1.000000,0.040622,0.000000,1.000000,0.003101,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,247
3196,1.000000,308,76,1.000000,0.000000,0.000000,1.000000,0.001550,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,247
3200,1.000000,308,76,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,248
3204,1.000000,308,76,0.999870,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,248
3208,1.000000,308,76,0.999474,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,249
3212,1.000000,308,76,0.998799,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,249
3216,1.000000,308,76,0.997836,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,250
3220,1.000000,308,76,0.996570,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,250
3224,1.000000,308,76,0.994990,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,251
3228,1.000000,308,76,0.993081,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,251
3232,1.000000,308,76,0.990827,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,252
3236,1.000000,308,76,0.988214,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,252
3240,1.000000,308,76,0.985224,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,253
3244,1.000000,308,76,0.981838,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,253
3248,1.000000,308,76,0.978038,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,254
3252,1.000000,308,76,0.973803,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,254
3256,1.000000,308,76,0.969109,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,255
3260,1.000000,308,76,0.963933,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,255
3264,1.000000,308,76,0.958250,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,256
3268,1.000000,308,76,0.952032,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,256
3272,1.000000,308,76,0.945248,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,257
3276,1.000000,308,76,0.937869,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,257
3280,1.000000,308,76,0.929858,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,258
3284,1.000000,308,76,0.921181,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,258
3288,1.000000,308,76,0.911797,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,259
3292,1.000000,308,76,0.901666,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,259
3296,1.000000,308,76,0.890743,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,260
3300,1.000000,308,76,0.878981,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,260
3304,1.000000,308,76,0.866332,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,261
3308,1.000000,308,76,0.852743,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,261
3312,1.000000,308,76,0.838163,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,262
3316,1.000000,308,76,0.822537,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,262
3320,1.000000,308,76,0.805813,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,263
3324,1.000000,308,76,0.787941,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,263
3328,1.000000,308,76,0.768875,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,264
3332,1.000000,308,76,0.748577,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,264
3336,1.000000,308,76,0.727022,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,265
3340,1.000000,308,76,0.704203,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,265
3344,1.000000,308,76,0.680135,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,266
3348,1.000000,308,76,0.654863,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,266
3352,1.000000,308,76,0.628468,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,267
3356,1.000000,308,76,0.601072,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,267
3360,1.000000,308,76,0.572836,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,268
3364,1.000000,308,76,0.543966,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,268
3368,1.000000,308,76,0.514700,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,269
3372,1.000000,308,76,0.485300,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,269
3376,1.000000,308,76,0.456034,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,270
3380,1.000000,308,76,0.427164,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,270
3384,1.000000,308,76,0.398928,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,271
3388,1.000000,308,76,0.371532,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,271
3392,1.000000,308,76,0.345137,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,272
3396,1.000000,308,76,0.319865,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,272
3400,1.000000,308,76,0.295797,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,273
3404,1.000000,308,76,0.272978,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,273
3408,1.000000,308,76,0.251423,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,274
3412,1.000000,308,76,0.231125,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,274
3416,1.000000,308,76,0.212059,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,275
3420,1.000000,308,76,0.194187,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,275
3424,1.000000,308,76,0.177463,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,276
3428,1.000000,308,76,0.161837,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,276
3432,1.000000,308,76,0.147257,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,277
3436,1.000000,308,76,0.133668,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,277
3440,1.000000,308,76,0.121019,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,278
3444,1.000000,308,76,0.109257,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,278
3448,1.000000,308,76,0.098334,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,279
3452,1.000000,308,76,0.088203,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,279
3456,1.000000,308,76,0.078819,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,280
3460,1.000000,308,76,0.070142,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,280
3464,1.000000,308,76,0.062131,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,281
3468,1.000000,308,76,0.054752,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,281
3472,1.000000,308,76,0.047968,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,282
3476,1.000000,308,76,0.041750,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,282
3480,1.000000,308,76,0.036067,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,283
3484,1.000000,308,76,0.030891,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,283
3488,1.000000,308,76,0.026197,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,284
3492,1.000000,308,76,0.021962,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,284
3496,1.000000,308,76,0.018162,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,285
3500,1.000000,308,76,0.014776,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,285
3504,1.000000,308,76,0.011786,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,286
3508,1.000000,308,76,0.009173,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,286
3512,1.000000,308,76,0.006919,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,287
3516,1.000000,308,76,0.005010,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,287
3520,1.000000,308,76,0.003430,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,288
3524,1.000000,308,76,0.002164,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,288
3528,1.000000,308,76,0.001201,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,289
3532,1.000000,308,76,0.000526,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,289
3536,1.000000,308,76,0.000130,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,290
3540,1.000000,308,76,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,290
3544,1.000000,308,76,0.000000,0.000000,0.000000,0.966667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,291
3548,1.000000,308,76,0.000000,0.000000,0.000000,0.933333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3552,1.000000,308,76,0.000000,0.000000,0.000000,0.900000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3556,1.000000,308,76,0.000000,0.000000,0.000000,0.866667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3560,1.000000,308,76,0.000000,0.000000,0.000000,0.833333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3564,1.000000,308,76,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3568,1.000000,308,76,0.000000,0.000000,0.000000,0.766667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3572,1.000000,308,76,0.000000,0.000000,0.000000,0.733333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3576,1.000000,308,76,0.000000,0.000000,0.000000,0.700000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3580,1.000000,308,76,0.000000,0.000000,0.000000,0.666667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3584,1.000000,308,76,0.000000,0.000000,0.000000,0.633333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3588,1.000000,308,76,0.000000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3592,1.000000,308,76,0.000000,0.000000,0.000000,0.566667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3596,1.000000,308,76,0.000000,0.000000,0.000000,0.533333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3600,1.000000,308,76,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3604,1.000000,308,76,0.000000,0.000000,0.000000,0.466667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3608,1.000000,308,76,0.000000,0.000000,0.000000,0.433333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3612,1.000000,308,76,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3616,1.000000,308,76,0.000000,0.000000,0.000000,0.366667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3620,1.000000,308,76,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3624,1.000000,308,76,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3628,1.000000,308,76,0.000000,0.000000,0.000000,0.266667,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3632,1.000000,308,76,0.000000,0.000000,0.000000,0.233333,0.000000,0.020000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3636,1.000000,308,76,0.000000,0.000000,0.000000,0.200000,0.000000,0.060000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3640,1.000000,308,76,0.000000,0.000000,0.000000,0.166667,0.000000,0.100000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3644,1.000000,308,75,0.000000,0.000000,0.000000,0.133333,0.000000,0.140000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3648,1.000000,308,75,0.000000,0.000000,0.000000,0.100000,0.000000,0.180000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3652,1.000000,308,74,0.000000,0.000000,0.000000,0.066667,0.000000,0.220000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3656,1.000000,308,73,0.000000,0.000000,0.000000,0.033333,0.000000,0.260000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3660,1.000000,308,72,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3664,1.000000,308,71,0.000000,0.000000,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3668,1.000000,308,70,0.000000,0.000000,0.000000,0.000000,0.000000,0.380000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3672,1.000000,308,68,0.000000,0.000000,0.000000,0.000000,0.000000,0.420000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3676,1.000000,308,66,0.000000,0.000000,0.000000,0.000000,0.000000,0.460000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3680,1.000000,308,64,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3684,1.000000,308,61,0.000000,0.000000,0.000000,0.000000,0.000000,0.540000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3688,1.000000,308,58,0.000000,0.000000,0.000000,0.000000,0.000000,0.580000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3692,1.000000,308,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.620000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3696,1.000000,308,51,0.000000,0.000000,0.000000,0.000000,0.000000,0.660000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3700,1.000000,308,47,0.000000,0.000000,0.000000,0.000000,0.000000,0.700000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3704,1.000000,308,43,0.000000,0.000000,0.000000,0.000000,0.000000,0.740000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3708,1.000000,308,40,0.000000,0.000000,0.000000,0.000000,0.000000,0.780000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3712,1.000000,308,36,0.000000,0.000000,0.000000,0.000000,0.000000,0.820000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3716,1.000000,308,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.860000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3720,1.000000,308,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3724,1.000000,308,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.940000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3728,1.000000,308,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.980000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3732,1.000000,308,22,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3736,1.000000,308,20,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3740,1.000000,308,18,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3744,1.000000,308,17,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3748,1.000000,308,15,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
3752,1.000000,308,14,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0
